Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Macrourus,carinatus,-56.25,-27.25,5502:467:1,0.05
Macrourus,carinatus,-56.25,-27.75,5502:467:2,0.05
Macrourus,carinatus,-56.75,-27.25,5502:467:3,0.04
Macrourus,carinatus,-56.75,-27.75,5502:467:4,0.04
Macrourus,carinatus,-56.75,-28.25,5502:468:3,0.03
Macrourus,carinatus,-57.25,-26.75,5502:476:2,0.03
Macrourus,carinatus,-57.75,-26.25,5502:476:3,0.03
Macrourus,carinatus,-57.75,-26.75,5502:476:4,0.02
Macrourus,carinatus,-58.75,-25.25,5502:485:3,0.01
Macrourus,carinatus,-58.25,-26.25,5502:486:1,0.02
Macrourus,carinatus,-58.25,-26.75,5502:486:2,0.02
Macrourus,carinatus,-58.75,-26.25,5502:486:3,0.01
Macrourus,carinatus,-58.75,-26.75,5502:486:4,0.01
Macrourus,carinatus,-59.25,-26.25,5502:496:1,0.01
Macrourus,carinatus,-59.25,-26.75,5502:496:2,0.01
Macrourus,carinatus,-59.25,-27.25,5502:497:1,0.01
Macrourus,carinatus,-54.25,-34.75,5503:144:2,0.09
Macrourus,carinatus,-54.75,-34.25,5503:144:3,0.17
Macrourus,carinatus,-53.25,-36.25,5503:236:1,0.16
Macrourus,carinatus,-54.25,-35.75,5503:245:2,0.08
Macrourus,carinatus,-54.25,-36.25,5503:246:1,0.08
Macrourus,carinatus,-54.25,-37.25,5503:247:1,0.16
Macrourus,carinatus,-54.25,-37.75,5503:247:2,0.13
Macrourus,carinatus,-54.25,-38.25,5503:248:1,0.10
Macrourus,carinatus,-55.25,-34.25,5503:354:1,0.16
Macrourus,carinatus,-55.25,-34.75,5503:354:2,0.16
Macrourus,carinatus,-55.75,-34.75,5503:354:4,0.08
Macrourus,carinatus,-55.75,-35.25,5503:455:3,0.16
Macrourus,carinatus,-55.75,-35.75,5503:455:4,0.16
Macrourus,carinatus,-55.25,-36.75,5503:456:2,0.19
Macrourus,carinatus,-55.25,-37.25,5503:457:1,0.09
Macrourus,carinatus,-55.25,-37.75,5503:457:2,0.17
Macrourus,carinatus,-55.75,-37.25,5503:457:3,0.01
Macrourus,carinatus,-56.25,-36.75,5503:466:2,0.12
Macrourus,carinatus,-59.75,-39.25,5503:499:3,0.02
Macrourus,carinatus,-59.75,-39.75,5503:499:4,0.01
Macrourus,carinatus,-53.25,-44.25,5504:134:1,0.14
Macrourus,carinatus,-53.75,-44.25,5504:134:3,0.03
Macrourus,carinatus,-54.25,-40.25,5504:140:1,0.10
Macrourus,carinatus,-53.25,-46.25,5504:236:1,0.07
Macrourus,carinatus,-53.25,-46.75,5504:236:2,0.18
Macrourus,carinatus,-53.25,-49.25,5504:239:1,0.03
Macrourus,carinatus,-59.25,-44.25,5504:394:1,0.01
Macrourus,carinatus,-59.25,-44.75,5504:394:2,0.02
Macrourus,carinatus,-50.75,-54.75,5505:104:4,0.06
Macrourus,carinatus,-54.25,-50.75,5505:140:2,0.01
Macrourus,carinatus,-54.25,-53.75,5505:143:2,0.09
Macrourus,carinatus,-54.25,-54.75,5505:144:2,0.07
Macrourus,carinatus,-50.75,-57.75,5505:207:4,0.11
Macrourus,carinatus,-50.75,-58.75,5505:208:4,0.02
Macrourus,carinatus,-50.25,-59.25,5505:209:1,0.05
Macrourus,carinatus,-50.25,-59.75,5505:209:2,0.02
Macrourus,carinatus,-50.75,-59.25,5505:209:3,0.03
Macrourus,carinatus,-51.75,-55.25,5505:215:3,0.10
Macrourus,carinatus,-52.25,-55.75,5505:225:2,0.01
Macrourus,carinatus,-54.25,-58.25,5505:248:1,0.11
Macrourus,carinatus,-55.25,-57.75,5505:457:2,0.03
Macrourus,carinatus,-51.25,-61.75,5506:111:2,0.05
Macrourus,carinatus,-51.75,-61.75,5506:111:4,0.16
Macrourus,carinatus,-51.25,-62.25,5506:112:1,0.08
Macrourus,carinatus,-51.25,-62.75,5506:112:2,0.03
Macrourus,carinatus,-51.75,-62.25,5506:112:3,0.19
Macrourus,carinatus,-51.75,-62.75,5506:112:4,0.12
Macrourus,carinatus,-51.75,-63.25,5506:113:3,0.10
Macrourus,carinatus,-51.75,-63.75,5506:113:4,0.03
Macrourus,carinatus,-52.25,-64.25,5506:124:1,0.11
Macrourus,carinatus,-52.75,-64.75,5506:124:4,0.02
Macrourus,carinatus,-54.25,-60.75,5506:140:2,0.06
Macrourus,carinatus,-54.25,-61.25,5506:141:1,0.08
Macrourus,carinatus,-51.25,-68.75,5506:218:2,0.04
Macrourus,carinatus,-51.25,-69.25,5506:219:1,0.05
Macrourus,carinatus,-52.75,-68.25,5506:228:3,0.06
Macrourus,carinatus,-54.75,-68.25,5506:248:3,0.14
Macrourus,carinatus,-54.75,-68.75,5506:248:4,0.01
Macrourus,carinatus,-54.25,-69.75,5506:249:2,0.05
Macrourus,carinatus,-55.25,-67.25,5506:457:1,0.10
Macrourus,carinatus,-55.25,-67.75,5506:457:2,0.08
Macrourus,carinatus,-55.25,-68.25,5506:458:1,0.16
Macrourus,carinatus,-55.75,-69.75,5506:459:4,0.07
Macrourus,carinatus,-56.25,-68.75,5506:468:2,0.17
Macrourus,carinatus,-51.25,-73.25,5507:113:1,0.04
Macrourus,carinatus,-54.75,-70.25,5507:140:3,0.13
Macrourus,carinatus,-54.75,-74.25,5507:144:3,0.02
Macrourus,carinatus,-55.75,-71.25,5507:351:3,0.17
Macrourus,carinatus,-55.25,-128.25,5512:458:1,0.13
Macrourus,carinatus,-55.75,-143.75,5514:353:4,0.04
Macrourus,carinatus,-56.25,-143.25,5514:363:1,0.06
Macrourus,carinatus,-50.25,-176.75,5517:206:2,0.10
Macrourus,carinatus,-50.25,-177.25,5517:207:1,0.08
Macrourus,carinatus,-60.25,-35.25,5603:205:1,0.01
Macrourus,carinatus,-60.25,-35.75,5603:205:2,0.01
Macrourus,carinatus,-60.25,-40.25,5604:100:1,0.01
Macrourus,carinatus,-60.25,-40.75,5604:100:2,0.02
Macrourus,carinatus,-60.75,-40.75,5604:100:4,0.01
Macrourus,carinatus,-60.25,-41.25,5604:101:1,0.01
Macrourus,carinatus,-60.75,-41.25,5604:101:3,0.01
Macrourus,carinatus,-60.75,-42.25,5604:102:3,0.01
Macrourus,carinatus,-60.75,-42.75,5604:102:4,0.01
Macrourus,carinatus,-60.75,-43.25,5604:103:3,0.01
Macrourus,carinatus,-60.75,-43.75,5604:103:4,0.01
Macrourus,carinatus,-60.25,-44.25,5604:104:1,0.04
Macrourus,carinatus,-60.25,-44.75,5604:104:2,0.05
Macrourus,carinatus,-60.75,-44.25,5604:104:3,0.02
Macrourus,carinatus,-60.75,-44.75,5604:104:4,0.02
Macrourus,carinatus,-60.25,-45.25,5604:205:1,0.05
Macrourus,carinatus,-60.25,-45.75,5604:205:2,0.05
Macrourus,carinatus,-60.75,-45.25,5604:205:3,0.02
Macrourus,carinatus,-60.75,-45.75,5604:205:4,0.01
Macrourus,carinatus,-60.25,-46.25,5604:206:1,0.05
Macrourus,carinatus,-60.25,-46.75,5604:206:2,0.04
Macrourus,carinatus,-60.75,-46.25,5604:206:3,0.03
Macrourus,carinatus,-60.75,-46.75,5604:206:4,0.02
Macrourus,carinatus,-60.25,-47.25,5604:207:1,0.03
Macrourus,carinatus,-60.25,-47.75,5604:207:2,0.02
Macrourus,carinatus,-60.75,-47.25,5604:207:3,0.02
Macrourus,carinatus,-60.75,-47.75,5604:207:4,0.02
Macrourus,carinatus,-60.25,-48.75,5604:208:2,0.01
Macrourus,carinatus,-60.75,-48.75,5604:208:4,0.02
Macrourus,carinatus,-60.25,-49.25,5604:209:1,0.04
Macrourus,carinatus,-60.25,-49.75,5604:209:2,0.05
Macrourus,carinatus,-60.75,-49.25,5604:209:3,0.01
Macrourus,carinatus,-60.75,-49.75,5604:209:4,0.01
Macrourus,carinatus,-61.25,-45.75,5604:215:2,0.01
Macrourus,carinatus,-61.25,-46.25,5604:216:1,0.01
Macrourus,carinatus,-61.25,-46.75,5604:216:2,0.01
Macrourus,carinatus,-61.25,-47.25,5604:217:1,0.01
Macrourus,carinatus,-60.25,-50.25,5605:100:1,0.04
Macrourus,carinatus,-60.75,-50.25,5605:100:3,0.03
Macrourus,carinatus,-60.75,-50.75,5605:100:4,0.03
Macrourus,carinatus,-60.25,-51.75,5605:101:2,0.05
Macrourus,carinatus,-60.75,-51.25,5605:101:3,0.02
Macrourus,carinatus,-60.75,-51.75,5605:101:4,0.03
Macrourus,carinatus,-60.25,-52.75,5605:102:2,0.11
Macrourus,carinatus,-60.75,-52.25,5605:102:3,0.05
Macrourus,carinatus,-60.75,-52.75,5605:102:4,0.06
Macrourus,carinatus,-60.25,-53.25,5605:103:1,0.05
Macrourus,carinatus,-60.75,-53.25,5605:103:3,0.08
Macrourus,carinatus,-60.75,-53.75,5605:103:4,0.09
Macrourus,carinatus,-60.75,-54.25,5605:104:3,0.10
Macrourus,carinatus,-60.75,-54.75,5605:104:4,0.11
Macrourus,carinatus,-61.25,-50.25,5605:110:1,0.01
Macrourus,carinatus,-61.25,-50.75,5605:110:2,0.01
Macrourus,carinatus,-61.25,-51.25,5605:111:1,0.02
Macrourus,carinatus,-61.25,-51.75,5605:111:2,0.02
Macrourus,carinatus,-61.25,-52.25,5605:112:1,0.03
Macrourus,carinatus,-61.25,-52.75,5605:112:2,0.03
Macrourus,carinatus,-61.75,-52.25,5605:112:3,0.01
Macrourus,carinatus,-61.75,-52.75,5605:112:4,0.02
Macrourus,carinatus,-61.25,-53.25,5605:113:1,0.04
Macrourus,carinatus,-61.25,-53.75,5605:113:2,0.05
Macrourus,carinatus,-61.75,-53.25,5605:113:3,0.03
Macrourus,carinatus,-61.75,-53.75,5605:113:4,0.03
Macrourus,carinatus,-61.25,-54.25,5605:114:1,0.06
Macrourus,carinatus,-61.25,-54.75,5605:114:2,0.08
Macrourus,carinatus,-61.75,-54.25,5605:114:3,0.04
Macrourus,carinatus,-61.75,-54.75,5605:114:4,0.05
Macrourus,carinatus,-62.25,-53.75,5605:123:2,0.01
Macrourus,carinatus,-62.25,-54.25,5605:124:1,0.01
Macrourus,carinatus,-62.25,-54.75,5605:124:2,0.02
Macrourus,carinatus,-60.75,-55.25,5605:205:3,0.11
Macrourus,carinatus,-60.75,-55.75,5605:205:4,0.11
Macrourus,carinatus,-60.75,-56.25,5605:206:3,0.11
Macrourus,carinatus,-60.25,-57.75,5605:207:2,0.08
Macrourus,carinatus,-61.25,-55.25,5605:215:1,0.09
Macrourus,carinatus,-61.25,-55.75,5605:215:2,0.09
Macrourus,carinatus,-61.75,-55.25,5605:215:3,0.06
Macrourus,carinatus,-61.75,-55.75,5605:215:4,0.07
Macrourus,carinatus,-61.25,-56.25,5605:216:1,0.10
Macrourus,carinatus,-61.25,-56.75,5605:216:2,0.11
Macrourus,carinatus,-61.75,-56.25,5605:216:3,0.08
Macrourus,carinatus,-61.75,-56.75,5605:216:4,0.08
Macrourus,carinatus,-61.25,-57.25,5605:217:1,0.11
Macrourus,carinatus,-61.25,-57.75,5605:217:2,0.12
Macrourus,carinatus,-61.75,-57.25,5605:217:3,0.09
Macrourus,carinatus,-61.75,-57.75,5605:217:4,0.09
Macrourus,carinatus,-61.25,-58.25,5605:218:1,0.12
Macrourus,carinatus,-61.75,-58.25,5605:218:3,0.10
Macrourus,carinatus,-61.75,-58.75,5605:218:4,0.10
Macrourus,carinatus,-61.75,-59.25,5605:219:3,0.10
Macrourus,carinatus,-61.75,-59.75,5605:219:4,0.10
Macrourus,carinatus,-62.25,-55.25,5605:225:1,0.02
Macrourus,carinatus,-62.25,-55.75,5605:225:2,0.03
Macrourus,carinatus,-62.25,-56.25,5605:226:1,0.04
Macrourus,carinatus,-62.25,-56.75,5605:226:2,0.06
Macrourus,carinatus,-62.75,-56.25,5605:226:3,0.01
Macrourus,carinatus,-62.75,-56.75,5605:226:4,0.01
Macrourus,carinatus,-62.25,-57.25,5605:227:1,0.07
Macrourus,carinatus,-62.25,-57.75,5605:227:2,0.07
Macrourus,carinatus,-62.75,-57.25,5605:227:3,0.02
Macrourus,carinatus,-62.75,-57.75,5605:227:4,0.04
Macrourus,carinatus,-62.25,-58.25,5605:228:1,0.08
Macrourus,carinatus,-62.25,-58.75,5605:228:2,0.08
Macrourus,carinatus,-62.75,-58.25,5605:228:3,0.05
Macrourus,carinatus,-62.75,-58.75,5605:228:4,0.06
Macrourus,carinatus,-62.25,-59.25,5605:229:1,0.08
Macrourus,carinatus,-62.25,-59.75,5605:229:2,0.09
Macrourus,carinatus,-62.75,-59.25,5605:229:3,0.07
Macrourus,carinatus,-62.75,-59.75,5605:229:4,0.08
Macrourus,carinatus,-63.25,-57.75,5605:237:2,0.01
Macrourus,carinatus,-63.25,-58.25,5605:238:1,0.01
Macrourus,carinatus,-63.25,-58.75,5605:238:2,0.02
Macrourus,carinatus,-63.75,-58.75,5605:238:4,0.01
Macrourus,carinatus,-63.25,-59.25,5605:239:1,0.04
Macrourus,carinatus,-63.25,-59.75,5605:239:2,0.05
Macrourus,carinatus,-63.75,-59.25,5605:239:3,0.03
Macrourus,carinatus,-63.75,-59.75,5605:239:4,0.03
Macrourus,carinatus,-61.75,-60.25,5606:110:3,0.10
Macrourus,carinatus,-62.25,-60.25,5606:120:1,0.10
Macrourus,carinatus,-62.25,-60.75,5606:120:2,0.09
Macrourus,carinatus,-62.75,-60.25,5606:120:3,0.09
Macrourus,carinatus,-62.75,-60.75,5606:120:4,0.06
Macrourus,carinatus,-62.25,-61.25,5606:121:1,0.10
Macrourus,carinatus,-62.25,-61.75,5606:121:2,0.10
Macrourus,carinatus,-62.75,-61.25,5606:121:3,0.09
Macrourus,carinatus,-62.75,-61.75,5606:121:4,0.10
Macrourus,carinatus,-62.25,-62.25,5606:122:1,0.09
Macrourus,carinatus,-62.25,-62.75,5606:122:2,0.07
Macrourus,carinatus,-62.75,-62.25,5606:122:3,0.09
Macrourus,carinatus,-62.75,-62.75,5606:122:4,0.09
Macrourus,carinatus,-62.75,-63.25,5606:123:3,0.09
Macrourus,carinatus,-62.75,-63.75,5606:123:4,0.09
Macrourus,carinatus,-63.25,-60.25,5606:130:1,0.06
Macrourus,carinatus,-63.25,-60.75,5606:130:2,0.07
Macrourus,carinatus,-63.75,-60.25,5606:130:3,0.04
Macrourus,carinatus,-63.75,-60.75,5606:130:4,0.05
Macrourus,carinatus,-63.25,-61.25,5606:131:1,0.09
Macrourus,carinatus,-63.25,-61.75,5606:131:2,0.09
Macrourus,carinatus,-63.75,-61.25,5606:131:3,0.06
Macrourus,carinatus,-63.75,-61.75,5606:131:4,0.08
Macrourus,carinatus,-63.25,-62.25,5606:132:1,0.09
Macrourus,carinatus,-63.25,-62.75,5606:132:2,0.09
Macrourus,carinatus,-63.75,-62.25,5606:132:3,0.08
Macrourus,carinatus,-63.75,-62.75,5606:132:4,0.06
Macrourus,carinatus,-63.25,-63.25,5606:133:1,0.09
Macrourus,carinatus,-63.25,-63.75,5606:133:2,0.08
Macrourus,carinatus,-63.75,-63.25,5606:133:3,0.08
Macrourus,carinatus,-63.75,-63.75,5606:133:4,0.08
Macrourus,carinatus,-63.25,-64.25,5606:134:1,0.08
Macrourus,carinatus,-63.25,-64.75,5606:134:2,0.08
Macrourus,carinatus,-63.75,-64.25,5606:134:3,0.08
Macrourus,carinatus,-63.75,-64.75,5606:134:4,0.08
Macrourus,carinatus,-64.25,-60.75,5606:140:2,0.01
Macrourus,carinatus,-64.25,-61.25,5606:141:1,0.06
Macrourus,carinatus,-64.25,-61.75,5606:141:2,0.07
Macrourus,carinatus,-64.75,-61.75,5606:141:4,0.02
Macrourus,carinatus,-64.25,-62.25,5606:142:1,0.08
Macrourus,carinatus,-64.25,-62.75,5606:142:2,0.08
Macrourus,carinatus,-64.75,-62.25,5606:142:3,0.08
Macrourus,carinatus,-64.75,-62.75,5606:142:4,0.07
Macrourus,carinatus,-64.25,-64.75,5606:144:2,0.07
Macrourus,carinatus,-64.75,-64.25,5606:144:3,0.05
Macrourus,carinatus,-64.75,-64.75,5606:144:4,0.05
Macrourus,carinatus,-64.25,-63.25,5606:143:1,0.07
Macrourus,carinatus,-64.25,-63.75,5606:143:2,0.06
Macrourus,carinatus,-64.75,-63.25,5606:143:3,0.06
Macrourus,carinatus,-64.75,-63.75,5606:143:4,0.05
Macrourus,carinatus,-64.25,-64.25,5606:144:1,0.06
Macrourus,carinatus,-63.75,-65.25,5606:235:3,0.07
Macrourus,carinatus,-63.75,-65.75,5606:235:4,0.07
Macrourus,carinatus,-63.75,-66.25,5606:236:3,0.07
Macrourus,carinatus,-64.25,-65.25,5606:245:1,0.07
Macrourus,carinatus,-64.25,-65.75,5606:245:2,0.07
Macrourus,carinatus,-64.75,-65.25,5606:245:3,0.06
Macrourus,carinatus,-64.75,-65.75,5606:245:4,0.06
Macrourus,carinatus,-64.25,-66.25,5606:246:1,0.07
Macrourus,carinatus,-64.25,-66.75,5606:246:2,0.06
Macrourus,carinatus,-64.75,-66.25,5606:246:3,0.06
Macrourus,carinatus,-64.75,-66.75,5606:246:4,0.06
Macrourus,carinatus,-64.25,-67.25,5606:247:1,0.06
Macrourus,carinatus,-64.25,-67.75,5606:247:2,0.06
Macrourus,carinatus,-64.75,-67.25,5606:247:3,0.06
Macrourus,carinatus,-64.75,-67.75,5606:247:4,0.05
Macrourus,carinatus,-64.75,-68.25,5606:248:3,0.05
Macrourus,carinatus,-64.75,-68.75,5606:248:4,0.05
Macrourus,carinatus,-62.25,-152.75,5615:122:2,0.04
Macrourus,carinatus,-62.25,-153.25,5615:123:1,0.04
Macrourus,carinatus,-64.25,-171.25,5617:141:1,0.01
Macrourus,carinatus,-64.75,-171.25,5617:141:3,0.01
Macrourus,carinatus,-34.25,0.25,3300:140:1,0.32
Macrourus,carinatus,-34.25,0.75,3300:140:2,0.37
Macrourus,carinatus,-34.25,1.25,3300:141:1,0.33
Macrourus,carinatus,-34.25,17.25,3301:247:1,0.26
Macrourus,carinatus,-34.25,17.75,3301:247:2,0.33
Macrourus,carinatus,-34.75,17.75,3301:247:4,0.32
Macrourus,carinatus,-34.75,18.25,3301:248:3,0.31
Macrourus,carinatus,-34.75,18.75,3301:248:4,0.28
Macrourus,carinatus,-35.25,18.25,3301:458:1,0.30
Macrourus,carinatus,-35.25,18.75,3301:458:2,0.29
Macrourus,carinatus,-35.75,18.75,3301:458:4,0.29
Macrourus,carinatus,-35.25,19.25,3301:459:1,0.27
Macrourus,carinatus,-35.75,19.25,3301:459:3,0.28
Macrourus,carinatus,-35.75,19.75,3301:459:4,0.27
Macrourus,carinatus,-36.25,19.25,3301:469:1,0.26
Macrourus,carinatus,-36.25,19.75,3301:469:2,0.26
Macrourus,carinatus,-35.25,21.75,3302:351:2,0.28
Macrourus,carinatus,-35.25,22.25,3302:352:1,0.20
Macrourus,carinatus,-36.25,20.25,3302:360:1,0.26
Macrourus,carinatus,-36.75,20.25,3302:360:3,0.22
Macrourus,carinatus,-36.75,20.75,3302:360:4,0.20
Macrourus,carinatus,-34.75,119.25,3311:249:3,0.21
Macrourus,carinatus,-34.75,119.75,3311:249:4,0.24
Macrourus,carinatus,-35.25,118.25,3311:458:1,0.20
Macrourus,carinatus,-35.25,118.75,3311:458:2,0.24
Macrourus,carinatus,-35.25,119.25,3311:459:1,0.31
Macrourus,carinatus,-34.25,120.75,3312:140:2,0.20
Macrourus,carinatus,-34.75,120.25,3312:140:3,0.27
Macrourus,carinatus,-34.75,120.75,3312:140:4,0.28
Macrourus,carinatus,-34.75,121.25,3312:141:3,0.28
Macrourus,carinatus,-34.75,121.75,3312:141:4,0.28
Macrourus,carinatus,-34.75,122.25,3312:142:3,0.28
Macrourus,carinatus,-34.75,122.75,3312:142:4,0.28
Macrourus,carinatus,-34.75,123.25,3312:143:3,0.28
Macrourus,carinatus,-34.75,123.75,3312:143:4,0.30
Macrourus,carinatus,-34.25,124.25,3312:144:1,0.24
Macrourus,carinatus,-34.25,124.75,3312:144:2,0.27
Macrourus,carinatus,-34.25,125.25,3312:245:1,0.31
Macrourus,carinatus,-34.25,125.75,3312:245:2,0.25
Macrourus,carinatus,-34.25,132.25,3313:142:1,0.21
Macrourus,carinatus,-34.75,132.25,3313:142:3,0.23
Macrourus,carinatus,-34.75,132.75,3313:142:4,0.23
Macrourus,carinatus,-35.25,133.25,3313:353:1,0.21
Macrourus,carinatus,-35.25,133.75,3313:353:2,0.27
Macrourus,carinatus,-35.25,134.25,3313:354:1,0.20
Macrourus,carinatus,-35.75,135.25,3313:455:3,0.26
Macrourus,carinatus,-36.25,135.75,3313:465:2,0.33
Macrourus,carinatus,-36.75,136.75,3313:466:4,0.34
Macrourus,carinatus,-36.75,137.25,3313:467:3,0.24
Macrourus,carinatus,-37.25,139.25,3313:479:1,0.35
Macrourus,carinatus,-37.75,139.75,3313:479:4,0.38
Macrourus,carinatus,-37.75,140.25,3314:370:3,0.32
Macrourus,carinatus,-38.25,140.75,3314:380:2,0.39
Macrourus,carinatus,-38.25,141.25,3314:381:1,0.28
Macrourus,carinatus,-38.25,148.75,3314:488:2,0.36
Macrourus,carinatus,-38.75,148.25,3314:488:3,0.38
Macrourus,carinatus,-38.75,148.75,3314:488:4,0.35
Macrourus,carinatus,-38.25,149.25,3314:489:1,0.33
Macrourus,carinatus,-38.25,149.75,3314:489:2,0.30
Macrourus,carinatus,-39.25,148.75,3314:498:2,0.38
Macrourus,carinatus,-39.75,149.25,3314:499:3,0.22
Macrourus,carinatus,-36.75,150.25,3315:360:3,0.20
Macrourus,carinatus,-37.25,150.25,3315:370:1,0.23
Macrourus,carinatus,-37.75,150.25,3315:370:3,0.24
Macrourus,carinatus,-38.25,150.25,3315:380:1,0.26
Macrourus,carinatus,-36.75,156.25,3315:466:3,0.20
Macrourus,carinatus,-34.25,168.25,3316:248:1,0.24
Macrourus,carinatus,-34.25,168.75,3316:248:2,0.25
Macrourus,carinatus,-34.75,169.25,3316:249:3,0.23
Macrourus,carinatus,-35.75,164.75,3316:354:4,0.26
Macrourus,carinatus,-36.25,164.75,3316:364:2,0.30
Macrourus,carinatus,-37.75,164.25,3316:374:3,0.30
Macrourus,carinatus,-35.75,165.25,3316:455:3,0.22
Macrourus,carinatus,-35.75,165.75,3316:455:4,0.23
Macrourus,carinatus,-35.25,169.25,3316:459:1,0.21
Macrourus,carinatus,-35.25,169.75,3316:459:2,0.21
Macrourus,carinatus,-36.25,165.25,3316:465:1,0.23
Macrourus,carinatus,-37.25,166.75,3316:476:2,0.25
Macrourus,carinatus,-37.75,166.75,3316:476:4,0.25
Macrourus,carinatus,-37.25,167.25,3316:477:1,0.30
Macrourus,carinatus,-37.25,169.25,3316:479:1,0.26
Macrourus,carinatus,-34.25,171.25,3317:141:1,0.29
Macrourus,carinatus,-34.25,171.75,3317:141:2,0.39
Macrourus,carinatus,-34.75,171.75,3317:141:4,0.38
Macrourus,carinatus,-34.25,173.25,3317:143:1,0.30
Macrourus,carinatus,-34.25,173.75,3317:143:2,0.22
Macrourus,carinatus,-34.75,173.25,3317:143:3,0.39
Macrourus,carinatus,-34.75,173.75,3317:143:4,0.32
Macrourus,carinatus,-34.75,174.25,3317:144:3,0.27
Macrourus,carinatus,-34.75,174.75,3317:144:4,0.22
Macrourus,carinatus,-34.75,175.25,3317:245:3,0.20
Macrourus,carinatus,-34.25,179.75,3317:249:2,0.29
Macrourus,carinatus,-34.75,179.25,3317:249:3,0.30
Macrourus,carinatus,-34.75,179.75,3317:249:4,0.32
Macrourus,carinatus,-35.75,173.75,3317:353:4,0.25
Macrourus,carinatus,-35.25,174.75,3317:354:2,0.30
Macrourus,carinatus,-36.25,172.75,3317:362:2,0.29
Macrourus,carinatus,-37.75,170.25,3317:370:3,0.39
Macrourus,carinatus,-37.25,172.25,3317:372:1,0.28
Macrourus,carinatus,-37.75,172.25,3317:372:3,0.33
Macrourus,carinatus,-39.25,172.75,3317:392:2,0.27
Macrourus,carinatus,-35.25,175.25,3317:455:1,0.24
Macrourus,carinatus,-35.25,175.75,3317:455:2,0.22
Macrourus,carinatus,-35.75,175.25,3317:455:3,0.31
Macrourus,carinatus,-35.75,175.75,3317:455:4,0.28
Macrourus,carinatus,-35.25,176.25,3317:456:1,0.21
Macrourus,carinatus,-35.75,176.25,3317:456:3,0.25
Macrourus,carinatus,-35.75,176.75,3317:456:4,0.23
Macrourus,carinatus,-35.25,179.25,3317:459:1,0.24
Macrourus,carinatus,-36.25,176.25,3317:466:1,0.29
Macrourus,carinatus,-36.75,176.25,3317:466:3,0.32
Macrourus,carinatus,-37.25,176.75,3317:476:2,0.32
Macrourus,carinatus,-37.25,177.25,3317:477:1,0.30
Macrourus,carinatus,-37.25,177.75,3317:477:2,0.31
Macrourus,carinatus,-37.25,178.25,3317:478:1,0.33
Macrourus,carinatus,-37.25,178.75,3317:478:2,0.33
Macrourus,carinatus,-37.25,179.25,3317:479:1,0.33
Macrourus,carinatus,-37.75,179.25,3317:479:3,0.39
Macrourus,carinatus,-42.75,2.75,3400:122:4,0.23
Macrourus,carinatus,-44.25,4.75,3400:144:2,0.22
Macrourus,carinatus,-47.75,8.25,3400:478:3,0.20
Macrourus,carinatus,-48.75,7.75,3400:487:4,0.35
Macrourus,carinatus,-48.25,8.75,3400:488:2,0.28
Macrourus,carinatus,-48.75,8.25,3400:488:3,0.34
Macrourus,carinatus,-48.25,9.25,3400:489:1,0.24
Macrourus,carinatus,-49.75,6.75,3400:496:4,0.28
Macrourus,carinatus,-49.25,7.75,3400:497:2,0.30
Macrourus,carinatus,-49.75,7.25,3400:497:3,0.28
Macrourus,carinatus,-49.25,8.25,3400:498:1,0.29
Macrourus,carinatus,-47.75,10.25,3401:370:3,0.25
Macrourus,carinatus,-45.25,36.25,3403:456:1,0.39
Macrourus,carinatus,-45.75,41.25,3404:351:3,0.37
Macrourus,carinatus,-45.25,44.25,3404:354:1,0.30
Macrourus,carinatus,-49.75,63.75,3406:393:4,0.29
Macrourus,carinatus,-49.75,64.25,3406:394:3,0.29
Macrourus,carinatus,-49.75,64.75,3406:394:4,0.30
Macrourus,carinatus,-45.75,67.75,3406:457:4,0.35
Macrourus,carinatus,-48.75,65.75,3406:485:4,0.36
Macrourus,carinatus,-48.75,66.25,3406:486:3,0.39
Macrourus,carinatus,-48.25,67.75,3406:487:2,0.37
Macrourus,carinatus,-48.75,67.75,3406:487:4,0.36
Macrourus,carinatus,-49.75,65.25,3406:495:3,0.30
Macrourus,carinatus,-49.75,65.75,3406:495:4,0.29
Macrourus,carinatus,-49.25,66.75,3406:496:2,0.37
Macrourus,carinatus,-49.75,66.25,3406:496:3,0.28
Macrourus,carinatus,-49.75,66.75,3406:496:4,0.28
Macrourus,carinatus,-49.25,67.25,3406:497:1,0.37
Macrourus,carinatus,-49.75,67.25,3406:497:3,0.30
Macrourus,carinatus,-49.75,67.75,3406:497:4,0.34
Macrourus,carinatus,-46.75,71.25,3407:361:3,0.32
Macrourus,carinatus,-47.75,71.25,3407:371:3,0.31
Macrourus,carinatus,-47.75,73.25,3407:373:3,0.20
Macrourus,carinatus,-48.75,70.75,3407:380:4,0.27
Macrourus,carinatus,-48.75,72.25,3407:382:3,0.35
Macrourus,carinatus,-49.25,71.75,3407:391:2,0.36
Macrourus,carinatus,-49.75,71.25,3407:391:3,0.38
Macrourus,carinatus,-49.75,71.75,3407:391:4,0.32
Macrourus,carinatus,-49.25,72.25,3407:392:1,0.37
Macrourus,carinatus,-49.75,72.25,3407:392:3,0.33
Macrourus,carinatus,-49.75,72.75,3407:392:4,0.33
Macrourus,carinatus,-49.75,73.25,3407:393:3,0.34
Macrourus,carinatus,-49.75,73.75,3407:393:4,0.35
Macrourus,carinatus,-49.75,74.25,3407:394:3,0.36
