Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Merluccius,productus,15.75,-124.75,7112:354:4,0.54
Merluccius,productus,15.75,-124.25,7112:354:3,0.53
Merluccius,productus,15.25,-124.75,7112:354:2,0.5
Merluccius,productus,15.25,-124.25,7112:354:1,0.49
Merluccius,productus,15.75,-123.75,7112:353:4,0.52
Merluccius,productus,15.75,-123.25,7112:353:3,0.5
Merluccius,productus,15.25,-123.75,7112:353:2,0.48
Merluccius,productus,15.25,-123.25,7112:353:1,0.46
Merluccius,productus,15.75,-122.75,7112:352:4,0.49
Merluccius,productus,15.75,-122.25,7112:352:3,0.48
Merluccius,productus,15.25,-122.75,7112:352:2,0.45
Merluccius,productus,15.25,-122.25,7112:352:1,0.44
Merluccius,productus,15.75,-121.75,7112:351:4,0.47
Merluccius,productus,15.75,-121.25,7112:351:3,0.47
Merluccius,productus,15.25,-121.75,7112:351:2,0.43
Merluccius,productus,15.25,-121.25,7112:351:1,0.42
Merluccius,productus,15.75,-120.75,7112:350:4,0.45
Merluccius,productus,15.75,-120.25,7112:350:3,0.44
Merluccius,productus,15.25,-120.75,7112:350:2,0.41
Merluccius,productus,16.75,-119.75,7111:469:4,0.52
Merluccius,productus,16.75,-119.25,7111:469:3,0.48
Merluccius,productus,16.25,-119.75,7111:469:2,0.48
Merluccius,productus,16.25,-119.25,7111:469:1,0.46
Merluccius,productus,16.75,-118.75,7111:468:4,0.49
Merluccius,productus,16.75,-118.25,7111:468:3,0.41
Merluccius,productus,16.25,-118.75,7111:468:2,0.45
Merluccius,productus,16.25,-118.25,7111:468:1,0.43
Merluccius,productus,16.25,-117.75,7111:467:2,0.41
Merluccius,productus,16.25,-117.25,7111:467:1,0.4
Merluccius,productus,15.75,-119.75,7111:459:4,0.42
Merluccius,productus,15.75,-119.25,7111:459:3,0.4
Merluccius,productus,50.75,-127.75,7512:207:4,0.76
Merluccius,productus,50.75,-127.25,7512:207:3,0.62
Merluccius,productus,49.25,-125.75,7412:495:2,0.77
Merluccius,productus,48.75,-125.25,7412:485:3,0.79
Merluccius,productus,45.25,-123.75,7412:353:2,0.62
Merluccius,productus,41.75,-124.25,7412:114:3,0.74
Merluccius,productus,41.25,-124.25,7412:114:1,0.77
Merluccius,productus,35.25,-129.75,7312:459:2,0.67
Merluccius,productus,38.75,-123.25,7312:383:3,0.7
Merluccius,productus,36.75,-122.25,7312:362:3,0.63
Merluccius,productus,36.25,-121.25,7312:361:1,0.61
Merluccius,productus,34.75,-128.75,7312:248:4,0.7
Merluccius,productus,34.25,-128.25,7312:248:1,0.66
Merluccius,productus,33.75,-127.25,7312:237:3,0.69
Merluccius,productus,32.75,-125.75,7312:225:4,0.77
Merluccius,productus,31.75,-125.75,7312:215:4,0.62
Merluccius,productus,31.25,-124.75,7312:114:2,0.62
Merluccius,productus,31.25,-124.25,7312:114:1,0.65
Merluccius,productus,30.25,-121.25,7312:101:1,0.61
Merluccius,productus,30.25,-120.75,7312:100:2,0.72
Merluccius,productus,30.25,-120.25,7312:100:1,0.77
Merluccius,productus,29.25,-119.75,7211:499:2,0.76
Merluccius,productus,28.25,-119.75,7211:489:2,0.66
Merluccius,productus,26.25,-117.25,7211:467:1,0.71
Merluccius,productus,29.25,-113.75,7211:393:2,0.66
Merluccius,productus,28.75,-112.25,7211:382:3,0.76
Merluccius,productus,28.25,-112.75,7211:382:2,0.77
Merluccius,productus,28.25,-112.25,7211:382:1,0.76
Merluccius,productus,28.25,-111.75,7211:381:2,0.72
Merluccius,productus,28.25,-111.25,7211:381:1,0.75
Merluccius,productus,27.75,-112.25,7211:372:3,0.68
Merluccius,productus,27.75,-111.25,7211:371:3,0.62
Merluccius,productus,27.75,-110.75,7211:370:4,0.77
Merluccius,productus,27.25,-110.75,7211:370:2,0.71
Merluccius,productus,27.25,-110.25,7211:370:1,0.72
Merluccius,productus,26.75,-110.25,7211:360:3,0.67
Merluccius,productus,24.75,-112.75,7211:142:4,0.71
Merluccius,productus,26.75,-109.75,7210:469:4,0.66
Merluccius,productus,26.25,-109.75,7210:469:2,0.63
Merluccius,productus,26.25,-109.25,7210:469:1,0.62
Merluccius,productus,16.75,-129.75,7112:469:4,0.67
Merluccius,productus,16.75,-129.25,7112:469:3,0.67
Merluccius,productus,16.25,-129.75,7112:469:2,0.67
Merluccius,productus,16.25,-129.25,7112:469:1,0.67
Merluccius,productus,16.75,-128.75,7112:468:4,0.61
Merluccius,productus,16.25,-128.75,7112:468:2,0.66
Merluccius,productus,16.25,-128.25,7112:468:1,0.65
Merluccius,productus,16.25,-127.75,7112:467:2,0.64
Merluccius,productus,16.25,-127.25,7112:467:1,0.64
Merluccius,productus,16.25,-126.75,7112:466:2,0.63
Merluccius,productus,16.25,-126.25,7112:466:1,0.63
Merluccius,productus,16.25,-125.75,7112:465:2,0.62
Merluccius,productus,16.25,-125.25,7112:465:1,0.6
Merluccius,productus,15.75,-129.75,7112:459:4,0.63
Merluccius,productus,15.75,-129.25,7112:459:3,0.62
Merluccius,productus,15.75,-128.75,7112:458:4,0.61
Merluccius,productus,15.75,-128.25,7112:458:3,0.6
Merluccius,productus,50.75,-129.75,7512:209:4,0.93
Merluccius,productus,50.75,-129.25,7512:209:3,0.91
Merluccius,productus,50.25,-129.75,7512:209:2,0.94
Merluccius,productus,50.25,-129.25,7512:209:1,0.95
Merluccius,productus,50.75,-128.75,7512:208:4,0.89
Merluccius,productus,50.75,-128.25,7512:208:3,0.87
Merluccius,productus,50.25,-128.75,7512:208:2,0.94
Merluccius,productus,50.25,-128.25,7512:208:1,0.91
Merluccius,productus,50.25,-127.75,7512:207:2,0.88
Merluccius,productus,49.75,-129.75,7412:499:4,0.96
Merluccius,productus,49.75,-129.25,7412:499:3,0.97
Merluccius,productus,49.25,-129.75,7412:499:2,0.97
Merluccius,productus,49.25,-129.25,7412:499:1,0.98
Merluccius,productus,49.75,-128.75,7412:498:4,0.96
Merluccius,productus,49.75,-128.25,7412:498:3,0.95
Merluccius,productus,49.25,-128.75,7412:498:2,0.98
Merluccius,productus,49.25,-128.25,7412:498:1,0.98
Merluccius,productus,49.75,-127.75,7412:497:4,0.93
Merluccius,productus,49.75,-127.25,7412:497:3,0.93
Merluccius,productus,49.25,-127.75,7412:497:2,0.97
Merluccius,productus,49.25,-127.25,7412:497:1,0.96
Merluccius,productus,49.75,-126.75,7412:496:4,0.9
Merluccius,productus,49.25,-126.75,7412:496:2,0.95
Merluccius,productus,49.25,-126.25,7412:496:1,0.93
Merluccius,productus,48.75,-129.75,7412:489:4,0.99
Merluccius,productus,48.75,-129.25,7412:489:3,1
Merluccius,productus,48.25,-129.75,7412:489:2,1
Merluccius,productus,48.25,-129.25,7412:489:1,1
Merluccius,productus,48.75,-128.75,7412:488:4,1
Merluccius,productus,48.75,-128.25,7412:488:3,1
Merluccius,productus,48.25,-128.75,7412:488:2,1
Merluccius,productus,48.25,-128.25,7412:488:1,1
Merluccius,productus,48.75,-127.75,7412:487:4,1
Merluccius,productus,48.75,-127.25,7412:487:3,1
Merluccius,productus,48.25,-127.75,7412:487:2,1
Merluccius,productus,48.25,-127.25,7412:487:1,1
Merluccius,productus,48.75,-126.75,7412:486:4,0.99
Merluccius,productus,48.75,-126.25,7412:486:3,0.97
Merluccius,productus,48.25,-126.75,7412:486:2,1
Merluccius,productus,48.25,-126.25,7412:486:1,1
Merluccius,productus,48.75,-125.75,7412:485:4,0.95
Merluccius,productus,48.25,-125.75,7412:485:2,0.99
Merluccius,productus,48.25,-125.25,7412:485:1,0.85
Merluccius,productus,47.75,-129.75,7412:479:4,1
Merluccius,productus,47.75,-129.25,7412:479:3,1
Merluccius,productus,47.25,-129.75,7412:479:2,1
Merluccius,productus,47.25,-129.25,7412:479:1,1
Merluccius,productus,47.75,-128.75,7412:478:4,1
Merluccius,productus,47.75,-128.25,7412:478:3,1
Merluccius,productus,47.25,-128.75,7412:478:2,1
Merluccius,productus,47.25,-128.25,7412:478:1,1
Merluccius,productus,47.75,-127.75,7412:477:4,1
Merluccius,productus,47.75,-127.25,7412:477:3,1
Merluccius,productus,47.25,-127.75,7412:477:2,1
Merluccius,productus,47.25,-127.25,7412:477:1,1
Merluccius,productus,47.75,-126.75,7412:476:4,1
Merluccius,productus,47.75,-126.25,7412:476:3,1
Merluccius,productus,47.25,-126.75,7412:476:2,1
Merluccius,productus,47.25,-126.25,7412:476:1,1
Merluccius,productus,47.75,-125.75,7412:475:4,1
Merluccius,productus,47.75,-125.25,7412:475:3,0.96
Merluccius,productus,47.25,-125.75,7412:475:2,1
Merluccius,productus,47.25,-125.25,7412:475:1,1
Merluccius,productus,46.75,-129.75,7412:469:4,1
Merluccius,productus,46.75,-129.25,7412:469:3,1
Merluccius,productus,46.25,-129.75,7412:469:2,1
Merluccius,productus,46.25,-129.25,7412:469:1,1
Merluccius,productus,46.75,-128.75,7412:468:4,1
Merluccius,productus,46.75,-128.25,7412:468:3,1
Merluccius,productus,46.25,-128.75,7412:468:2,1
Merluccius,productus,46.25,-128.25,7412:468:1,1
Merluccius,productus,46.75,-127.75,7412:467:4,1
Merluccius,productus,46.75,-127.25,7412:467:3,1
Merluccius,productus,46.25,-127.75,7412:467:2,1
Merluccius,productus,46.25,-127.25,7412:467:1,1
Merluccius,productus,46.75,-126.75,7412:466:4,1
Merluccius,productus,46.75,-126.25,7412:466:3,1
Merluccius,productus,46.25,-126.75,7412:466:2,1
Merluccius,productus,46.25,-126.25,7412:466:1,1
Merluccius,productus,46.75,-125.75,7412:465:4,1
Merluccius,productus,46.75,-125.25,7412:465:3,1
Merluccius,productus,46.25,-125.75,7412:465:2,1
Merluccius,productus,46.25,-125.25,7412:465:1,1
Merluccius,productus,45.75,-129.75,7412:459:4,1
Merluccius,productus,45.75,-129.25,7412:459:3,1
Merluccius,productus,45.25,-129.75,7412:459:2,1
Merluccius,productus,45.25,-129.25,7412:459:1,1
Merluccius,productus,45.75,-128.75,7412:458:4,1
Merluccius,productus,45.75,-128.25,7412:458:3,1
Merluccius,productus,45.25,-128.75,7412:458:2,1
Merluccius,productus,45.25,-128.25,7412:458:1,1
Merluccius,productus,45.75,-127.75,7412:457:4,1
Merluccius,productus,45.75,-127.25,7412:457:3,1
Merluccius,productus,45.25,-127.75,7412:457:2,1
Merluccius,productus,45.25,-127.25,7412:457:1,1
Merluccius,productus,45.75,-126.75,7412:456:4,1
Merluccius,productus,45.75,-126.25,7412:456:3,1
Merluccius,productus,45.25,-126.75,7412:456:2,1
Merluccius,productus,45.25,-126.25,7412:456:1,1
Merluccius,productus,45.75,-125.75,7412:455:4,1
Merluccius,productus,45.75,-125.25,7412:455:3,1
Merluccius,productus,45.25,-125.75,7412:455:2,1
Merluccius,productus,45.25,-125.25,7412:455:1,1
Merluccius,productus,47.75,-124.75,7412:374:4,0.92
Merluccius,productus,47.25,-124.75,7412:374:2,1
Merluccius,productus,47.25,-124.25,7412:374:1,0.95
Merluccius,productus,46.75,-124.75,7412:364:4,1
Merluccius,productus,46.25,-124.75,7412:364:2,0.84
Merluccius,productus,45.75,-124.75,7412:354:4,0.95
Merluccius,productus,45.25,-124.75,7412:354:2,1
Merluccius,productus,45.25,-124.25,7412:354:1,0.87
Merluccius,productus,44.75,-129.75,7412:249:4,1
Merluccius,productus,44.75,-129.25,7412:249:3,1
Merluccius,productus,44.25,-129.75,7412:249:2,1
Merluccius,productus,44.25,-129.25,7412:249:1,1
Merluccius,productus,44.75,-128.75,7412:248:4,1
Merluccius,productus,44.75,-128.25,7412:248:3,1
Merluccius,productus,44.25,-128.75,7412:248:2,1
Merluccius,productus,44.25,-128.25,7412:248:1,1
Merluccius,productus,44.75,-127.75,7412:247:4,1
Merluccius,productus,44.75,-127.25,7412:247:3,1
Merluccius,productus,44.25,-127.75,7412:247:2,1
Merluccius,productus,44.25,-127.25,7412:247:1,1
Merluccius,productus,44.75,-126.75,7412:246:4,1
Merluccius,productus,44.75,-126.25,7412:246:3,1
Merluccius,productus,44.25,-126.75,7412:246:2,1
Merluccius,productus,44.25,-126.25,7412:246:1,1
Merluccius,productus,44.75,-125.75,7412:245:4,1
Merluccius,productus,44.75,-125.25,7412:245:3,1
Merluccius,productus,44.25,-125.75,7412:245:2,1
Merluccius,productus,44.25,-125.25,7412:245:1,1
Merluccius,productus,43.75,-129.75,7412:239:4,1
Merluccius,productus,43.75,-129.25,7412:239:3,1
Merluccius,productus,43.25,-129.75,7412:239:2,1
Merluccius,productus,43.25,-129.25,7412:239:1,1
Merluccius,productus,43.75,-128.75,7412:238:4,1
Merluccius,productus,43.75,-128.25,7412:238:3,1
Merluccius,productus,43.25,-128.75,7412:238:2,1
Merluccius,productus,43.25,-128.25,7412:238:1,1
Merluccius,productus,43.75,-127.75,7412:237:4,1
Merluccius,productus,43.75,-127.25,7412:237:3,1
Merluccius,productus,43.25,-127.75,7412:237:2,1
Merluccius,productus,43.25,-127.25,7412:237:1,1
Merluccius,productus,43.75,-126.75,7412:236:4,1
Merluccius,productus,43.75,-126.25,7412:236:3,1
Merluccius,productus,43.25,-126.75,7412:236:2,1
Merluccius,productus,43.25,-126.25,7412:236:1,1
Merluccius,productus,43.75,-125.75,7412:235:4,1
Merluccius,productus,43.75,-125.25,7412:235:3,1
Merluccius,productus,43.25,-125.75,7412:235:2,1
Merluccius,productus,43.25,-125.25,7412:235:1,1
Merluccius,productus,42.75,-129.75,7412:229:4,1
Merluccius,productus,42.75,-129.25,7412:229:3,1
Merluccius,productus,42.25,-129.75,7412:229:2,1
Merluccius,productus,42.25,-129.25,7412:229:1,1
Merluccius,productus,42.75,-128.75,7412:228:4,1
Merluccius,productus,42.75,-128.25,7412:228:3,1
Merluccius,productus,42.25,-128.75,7412:228:2,1
Merluccius,productus,42.25,-128.25,7412:228:1,1
Merluccius,productus,42.75,-127.75,7412:227:4,1
Merluccius,productus,42.75,-127.25,7412:227:3,1
Merluccius,productus,42.25,-127.75,7412:227:2,1
Merluccius,productus,42.25,-127.25,7412:227:1,1
Merluccius,productus,42.75,-126.75,7412:226:4,1
Merluccius,productus,42.75,-126.25,7412:226:3,1
Merluccius,productus,42.25,-126.75,7412:226:2,1
Merluccius,productus,42.25,-126.25,7412:226:1,1
Merluccius,productus,42.75,-125.75,7412:225:4,1
Merluccius,productus,42.75,-125.25,7412:225:3,1
Merluccius,productus,42.25,-125.75,7412:225:2,1
Merluccius,productus,42.25,-125.25,7412:225:1,1
Merluccius,productus,41.75,-129.75,7412:219:4,1
Merluccius,productus,41.75,-129.25,7412:219:3,1
Merluccius,productus,41.25,-129.75,7412:219:2,1
Merluccius,productus,41.25,-129.25,7412:219:1,1
Merluccius,productus,41.75,-128.75,7412:218:4,1
Merluccius,productus,41.75,-128.25,7412:218:3,1
Merluccius,productus,41.25,-128.75,7412:218:2,1
Merluccius,productus,41.25,-128.25,7412:218:1,1
Merluccius,productus,41.75,-127.75,7412:217:4,1
Merluccius,productus,41.75,-127.25,7412:217:3,1
Merluccius,productus,41.25,-127.75,7412:217:2,1
Merluccius,productus,41.25,-127.25,7412:217:1,1
Merluccius,productus,41.75,-126.75,7412:216:4,1
Merluccius,productus,41.75,-126.25,7412:216:3,1
Merluccius,productus,41.25,-126.75,7412:216:2,1
Merluccius,productus,41.25,-126.25,7412:216:1,1
Merluccius,productus,41.75,-125.75,7412:215:4,1
Merluccius,productus,41.75,-125.25,7412:215:3,1
Merluccius,productus,41.25,-125.75,7412:215:2,1
Merluccius,productus,41.25,-125.25,7412:215:1,1
Merluccius,productus,40.75,-129.75,7412:209:4,1
Merluccius,productus,40.75,-129.25,7412:209:3,1
Merluccius,productus,40.25,-129.75,7412:209:2,1
Merluccius,productus,40.25,-129.25,7412:209:1,1
Merluccius,productus,40.75,-128.75,7412:208:4,1
Merluccius,productus,40.75,-128.25,7412:208:3,1
Merluccius,productus,40.25,-128.75,7412:208:2,1
Merluccius,productus,40.25,-128.25,7412:208:1,1
Merluccius,productus,40.75,-127.75,7412:207:4,1
Merluccius,productus,40.75,-127.25,7412:207:3,1
Merluccius,productus,40.25,-127.75,7412:207:2,1
Merluccius,productus,40.25,-127.25,7412:207:1,1
Merluccius,productus,40.75,-126.75,7412:206:4,1
Merluccius,productus,40.75,-126.25,7412:206:3,1
Merluccius,productus,40.25,-126.75,7412:206:2,1
Merluccius,productus,40.25,-126.25,7412:206:1,1
Merluccius,productus,40.75,-125.75,7412:205:4,1
Merluccius,productus,40.75,-125.25,7412:205:3,1
Merluccius,productus,40.25,-125.75,7412:205:2,1
Merluccius,productus,40.25,-125.25,7412:205:1,1
Merluccius,productus,44.75,-124.75,7412:144:4,1
Merluccius,productus,44.75,-124.25,7412:144:3,1
Merluccius,productus,44.25,-124.75,7412:144:2,1
Merluccius,productus,44.25,-124.25,7412:144:1,1
Merluccius,productus,43.75,-124.75,7412:134:4,1
Merluccius,productus,43.75,-124.25,7412:134:3,1
Merluccius,productus,43.25,-124.75,7412:134:2,1
Merluccius,productus,43.25,-124.25,7412:134:1,1
Merluccius,productus,42.75,-124.75,7412:124:4,1
Merluccius,productus,42.75,-124.25,7412:124:3,0.96
Merluccius,productus,42.25,-124.75,7412:124:2,1
Merluccius,productus,42.25,-124.25,7412:124:1,0.86
Merluccius,productus,41.75,-124.75,7412:114:4,1
Merluccius,productus,41.25,-124.75,7412:114:2,1
Merluccius,productus,40.75,-124.75,7412:104:4,1
Merluccius,productus,40.75,-124.25,7412:104:3,0.98
Merluccius,productus,40.25,-124.75,7412:104:2,1
Merluccius,productus,40.25,-124.25,7412:104:1,1
Merluccius,productus,39.75,-129.75,7312:499:4,1
Merluccius,productus,39.75,-129.25,7312:499:3,1
Merluccius,productus,39.25,-129.75,7312:499:2,1
Merluccius,productus,39.25,-129.25,7312:499:1,1
Merluccius,productus,39.75,-128.75,7312:498:4,1
Merluccius,productus,39.75,-128.25,7312:498:3,1
Merluccius,productus,39.25,-128.75,7312:498:2,1
Merluccius,productus,39.25,-128.25,7312:498:1,1
Merluccius,productus,39.75,-127.75,7312:497:4,1
Merluccius,productus,39.75,-127.25,7312:497:3,1
Merluccius,productus,39.25,-127.75,7312:497:2,1
Merluccius,productus,39.25,-127.25,7312:497:1,1
Merluccius,productus,39.75,-126.75,7312:496:4,1
Merluccius,productus,39.75,-126.25,7312:496:3,1
Merluccius,productus,39.25,-126.75,7312:496:2,1
Merluccius,productus,39.25,-126.25,7312:496:1,1
Merluccius,productus,39.75,-125.75,7312:495:4,1
Merluccius,productus,39.75,-125.25,7312:495:3,1
Merluccius,productus,39.25,-125.75,7312:495:2,1
Merluccius,productus,39.25,-125.25,7312:495:1,1
Merluccius,productus,38.75,-129.75,7312:489:4,1
Merluccius,productus,38.75,-129.25,7312:489:3,1
Merluccius,productus,38.25,-129.75,7312:489:2,1
Merluccius,productus,38.25,-129.25,7312:489:1,1
Merluccius,productus,38.75,-128.75,7312:488:4,1
Merluccius,productus,38.75,-128.25,7312:488:3,1
Merluccius,productus,38.25,-128.75,7312:488:2,1
Merluccius,productus,38.25,-128.25,7312:488:1,1
Merluccius,productus,38.75,-127.75,7312:487:4,1
Merluccius,productus,38.75,-127.25,7312:487:3,1
Merluccius,productus,38.25,-127.75,7312:487:2,1
Merluccius,productus,38.25,-127.25,7312:487:1,1
Merluccius,productus,38.75,-126.75,7312:486:4,1
Merluccius,productus,38.75,-126.25,7312:486:3,1
Merluccius,productus,38.25,-126.75,7312:486:2,1
Merluccius,productus,38.25,-126.25,7312:486:1,1
Merluccius,productus,38.75,-125.75,7312:485:4,1
Merluccius,productus,38.75,-125.25,7312:485:3,1
Merluccius,productus,38.25,-125.75,7312:485:2,1
Merluccius,productus,38.25,-125.25,7312:485:1,1
Merluccius,productus,37.75,-129.75,7312:479:4,0.91
Merluccius,productus,37.75,-129.25,7312:479:3,1
Merluccius,productus,37.25,-129.75,7312:479:2,0.89
Merluccius,productus,37.25,-129.25,7312:479:1,1
Merluccius,productus,37.75,-128.75,7312:478:4,1
Merluccius,productus,37.75,-128.25,7312:478:3,1
Merluccius,productus,37.25,-128.75,7312:478:2,1
Merluccius,productus,37.25,-128.25,7312:478:1,1
Merluccius,productus,37.75,-127.75,7312:477:4,1
Merluccius,productus,37.75,-127.25,7312:477:3,1
Merluccius,productus,37.25,-127.75,7312:477:2,1
Merluccius,productus,37.25,-127.25,7312:477:1,1
Merluccius,productus,37.75,-126.75,7312:476:4,1
Merluccius,productus,37.75,-126.25,7312:476:3,1
Merluccius,productus,37.25,-126.75,7312:476:2,1
Merluccius,productus,37.25,-126.25,7312:476:1,1
Merluccius,productus,37.75,-125.75,7312:475:4,1
Merluccius,productus,37.75,-125.25,7312:475:3,1
Merluccius,productus,37.25,-125.75,7312:475:2,1
Merluccius,productus,37.25,-125.25,7312:475:1,1
Merluccius,productus,36.75,-129.75,7312:469:4,1
Merluccius,productus,36.75,-129.25,7312:469:3,1
Merluccius,productus,36.25,-129.75,7312:469:2,0.99
Merluccius,productus,36.25,-129.25,7312:469:1,1
Merluccius,productus,36.75,-128.75,7312:468:4,1
Merluccius,productus,36.75,-128.25,7312:468:3,1
Merluccius,productus,36.25,-128.75,7312:468:2,1
Merluccius,productus,36.25,-128.25,7312:468:1,1
Merluccius,productus,36.75,-127.75,7312:467:4,1
Merluccius,productus,36.75,-127.25,7312:467:3,1
Merluccius,productus,36.25,-127.75,7312:467:2,1
Merluccius,productus,36.25,-127.25,7312:467:1,1
Merluccius,productus,36.75,-126.75,7312:466:4,1
Merluccius,productus,36.75,-126.25,7312:466:3,1
Merluccius,productus,36.25,-126.75,7312:466:2,1
Merluccius,productus,36.25,-126.25,7312:466:1,1
Merluccius,productus,36.75,-125.75,7312:465:4,1
Merluccius,productus,36.75,-125.25,7312:465:3,1
Merluccius,productus,36.25,-125.75,7312:465:2,1
Merluccius,productus,36.25,-125.25,7312:465:1,1
Merluccius,productus,35.75,-129.75,7312:459:4,0.81
Merluccius,productus,35.75,-129.25,7312:459:3,1
Merluccius,productus,35.25,-129.25,7312:459:1,0.88
Merluccius,productus,35.75,-128.75,7312:458:4,1
Merluccius,productus,35.75,-128.25,7312:458:3,1
Merluccius,productus,35.25,-128.75,7312:458:2,1
Merluccius,productus,35.25,-128.25,7312:458:1,1
Merluccius,productus,35.75,-127.75,7312:457:4,1
Merluccius,productus,35.75,-127.25,7312:457:3,1
Merluccius,productus,35.25,-127.75,7312:457:2,1
Merluccius,productus,35.25,-127.25,7312:457:1,1
Merluccius,productus,35.75,-126.75,7312:456:4,1
Merluccius,productus,35.75,-126.25,7312:456:3,1
Merluccius,productus,35.25,-126.75,7312:456:2,1
Merluccius,productus,35.25,-126.25,7312:456:1,1
Merluccius,productus,35.75,-125.75,7312:455:4,1
Merluccius,productus,35.75,-125.25,7312:455:3,1
Merluccius,productus,35.25,-125.75,7312:455:2,1
Merluccius,productus,35.25,-125.25,7312:455:1,1
Merluccius,productus,39.75,-124.75,7312:394:4,1
Merluccius,productus,39.75,-124.25,7312:394:3,1
Merluccius,productus,39.25,-124.75,7312:394:2,1
Merluccius,productus,39.25,-124.25,7312:394:1,1
Merluccius,productus,39.75,-123.75,7312:393:4,0.83
Merluccius,productus,39.25,-123.75,7312:393:2,1
Merluccius,productus,38.75,-124.75,7312:384:4,1
Merluccius,productus,38.75,-124.25,7312:384:3,1
Merluccius,productus,38.25,-124.75,7312:384:2,1
Merluccius,productus,38.25,-124.25,7312:384:1,1
Merluccius,productus,38.75,-123.75,7312:383:4,1
Merluccius,productus,38.25,-123.75,7312:383:2,1
Merluccius,productus,38.25,-123.25,7312:383:1,1
Merluccius,productus,37.75,-124.75,7312:374:4,1
Merluccius,productus,37.75,-124.25,7312:374:3,1
Merluccius,productus,37.25,-124.75,7312:374:2,1
Merluccius,productus,37.25,-124.25,7312:374:1,1
Merluccius,productus,37.75,-123.75,7312:373:4,1
Merluccius,productus,37.75,-123.25,7312:373:3,1
Merluccius,productus,37.25,-123.75,7312:373:2,1
Merluccius,productus,37.25,-123.25,7312:373:1,1
Merluccius,productus,36.75,-124.75,7312:364:4,1
Merluccius,productus,36.75,-124.25,7312:364:3,1
Merluccius,productus,36.25,-124.75,7312:364:2,1
Merluccius,productus,36.25,-124.25,7312:364:1,1
Merluccius,productus,36.75,-123.75,7312:363:4,1
Merluccius,productus,36.75,-123.25,7312:363:3,1
Merluccius,productus,36.25,-123.75,7312:363:2,1
Merluccius,productus,36.25,-123.25,7312:363:1,1
Merluccius,productus,36.75,-122.75,7312:362:4,1
Merluccius,productus,36.25,-122.75,7312:362:2,1
Merluccius,productus,36.25,-122.25,7312:362:1,1
Merluccius,productus,36.25,-121.75,7312:361:2,0.83
Merluccius,productus,35.75,-124.75,7312:354:4,1
Merluccius,productus,35.75,-124.25,7312:354:3,1
Merluccius,productus,35.25,-124.75,7312:354:2,1
Merluccius,productus,35.25,-124.25,7312:354:1,1
Merluccius,productus,35.75,-123.75,7312:353:4,1
Merluccius,productus,35.75,-123.25,7312:353:3,1
Merluccius,productus,35.25,-123.75,7312:353:2,1
Merluccius,productus,35.25,-123.25,7312:353:1,1
Merluccius,productus,35.75,-122.75,7312:352:4,1
Merluccius,productus,35.75,-122.25,7312:352:3,1
Merluccius,productus,35.25,-122.75,7312:352:2,1
Merluccius,productus,35.25,-122.25,7312:352:1,1
Merluccius,productus,35.75,-121.75,7312:351:4,1
Merluccius,productus,35.75,-121.25,7312:351:3,0.92
Merluccius,productus,35.25,-121.75,7312:351:2,1
Merluccius,productus,35.25,-121.25,7312:351:1,1
Merluccius,productus,35.25,-120.75,7312:350:2,1
Merluccius,productus,34.75,-128.25,7312:248:3,0.94
Merluccius,productus,34.75,-127.75,7312:247:4,1
Merluccius,productus,34.75,-127.25,7312:247:3,1
Merluccius,productus,34.25,-127.75,7312:247:2,0.91
Merluccius,productus,34.25,-127.25,7312:247:1,0.97
Merluccius,productus,34.75,-126.75,7312:246:4,1
Merluccius,productus,34.75,-126.25,7312:246:3,1
Merluccius,productus,34.25,-126.75,7312:246:2,1
Merluccius,productus,34.25,-126.25,7312:246:1,1
Merluccius,productus,34.75,-125.75,7312:245:4,1
Merluccius,productus,34.75,-125.25,7312:245:3,1
Merluccius,productus,34.25,-125.75,7312:245:2,1
Merluccius,productus,34.25,-125.25,7312:245:1,1
Merluccius,productus,33.75,-126.75,7312:236:4,0.89
Merluccius,productus,33.75,-126.25,7312:236:3,1
Merluccius,productus,33.25,-126.25,7312:236:1,0.8
Merluccius,productus,33.75,-125.75,7312:235:4,1
Merluccius,productus,33.75,-125.25,7312:235:3,1
Merluccius,productus,33.25,-125.75,7312:235:2,1
Merluccius,productus,33.25,-125.25,7312:235:1,1
Merluccius,productus,32.75,-125.25,7312:225:3,1
Merluccius,productus,32.25,-125.75,7312:225:2,0.8
Merluccius,productus,32.25,-125.25,7312:225:1,1
Merluccius,productus,31.75,-125.25,7312:215:3,0.91
Merluccius,productus,34.75,-124.75,7312:144:4,1
Merluccius,productus,34.75,-124.25,7312:144:3,1
Merluccius,productus,34.25,-124.75,7312:144:2,1
Merluccius,productus,34.25,-124.25,7312:144:1,1
Merluccius,productus,34.75,-123.75,7312:143:4,1
Merluccius,productus,34.75,-123.25,7312:143:3,1
Merluccius,productus,34.25,-123.75,7312:143:2,1
Merluccius,productus,34.25,-123.25,7312:143:1,1
Merluccius,productus,34.75,-122.75,7312:142:4,1
Merluccius,productus,34.75,-122.25,7312:142:3,1
Merluccius,productus,34.25,-122.75,7312:142:2,1
Merluccius,productus,34.25,-122.25,7312:142:1,1
Merluccius,productus,34.75,-121.75,7312:141:4,1
Merluccius,productus,34.75,-121.25,7312:141:3,1
Merluccius,productus,34.25,-121.75,7312:141:2,1
Merluccius,productus,34.25,-121.25,7312:141:1,1
