Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Champsocephalus,gunnari,-62.25,-61.25,5606:121:1,1.00
Champsocephalus,gunnari,-62.25,-61.75,5606:121:2,1.00
Champsocephalus,gunnari,-62.75,-61.75,5606:121:4,1.00
Champsocephalus,gunnari,-62.25,-62.25,5606:122:1,0.88
Champsocephalus,gunnari,-62.75,-62.25,5606:122:3,1.00
Champsocephalus,gunnari,-62.75,-62.75,5606:122:4,1.00
Champsocephalus,gunnari,-62.75,-63.25,5606:123:3,0.81
Champsocephalus,gunnari,-63.25,-60.25,5606:130:1,0.91
Champsocephalus,gunnari,-63.25,-60.75,5606:130:2,1.00
Champsocephalus,gunnari,-63.25,-61.25,5606:131:1,0.97
Champsocephalus,gunnari,-63.25,-61.75,5606:131:2,1.00
Champsocephalus,gunnari,-63.25,-62.25,5606:132:1,1.00
Champsocephalus,gunnari,-63.25,-62.75,5606:132:2,1.00
Champsocephalus,gunnari,-63.75,-62.25,5606:132:3,0.82
Champsocephalus,gunnari,-63.75,-62.75,5606:132:4,0.81
Champsocephalus,gunnari,-63.25,-63.25,5606:133:1,1.00
Champsocephalus,gunnari,-63.25,-63.75,5606:133:2,1.00
Champsocephalus,gunnari,-63.75,-63.25,5606:133:3,1.00
Champsocephalus,gunnari,-63.75,-63.75,5606:133:4,1.00
Champsocephalus,gunnari,-63.25,-64.25,5606:134:1,1.00
Champsocephalus,gunnari,-63.75,-64.25,5606:134:3,1.00
Champsocephalus,gunnari,-63.75,-64.75,5606:134:4,0.88
Champsocephalus,gunnari,-64.25,-64.75,5606:144:2,1.00
Champsocephalus,gunnari,-64.25,-64.25,5606:144:1,1.00
